,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
13770,19,0,1,1,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
13771,9,0,2,2,2,-2,-2,-2,-1,-1,0,-52,-66,-73,-66,-67,-35,0,0,0,12,0,0,1
13772,4,0,1,2,2,2,0,0,0,0,0,-62,-77,-80,-65,-81,-46,0,0,0,0,0,0,1
13773,23,0,1,2,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13774,29,0,1,2,2,1,-2,-1,0,0,0,-69,-85,-80,-65,-83,-47,0,0,0,0,0,0,0
13775,34,0,3,1,4,-1,2,-1,0,-1,-1,-67,-84,-75,-50,-82,-46,0,3,9,0,0,4,0
13776,4,0,3,1,2,1,2,0,0,0,0,-61,-77,-78,-62,-77,-43,0,0,0,0,0,0,1
13777,4,0,2,1,3,0,0,0,0,0,0,-61,-78,-78,-61,-77,-42,0,0,0,0,0,0,0
13778,2,0,2,2,2,2,2,2,2,2,2,-65,-81,-79,-62,-77,-43,0,0,0,0,0,0,1
13779,4,1,2,1,4,-2,-2,-2,-2,-2,-2,-70,-85,-81,-67,-82,-46,0,0,0,0,1,6,0
13780,1,0,2,1,3,0,0,0,2,3,2,-68,-84,-80,-65,-81,-45,0,0,0,0,0,0,1
13781,26,0,2,2,3,0,0,0,0,0,0,-20,-33,-57,-26,-41,-19,1,0,0,1,1,1,0
13782,37,1,1,1,4,2,0,0,0,0,0,-3,-14,-43,-9,24,0,1,0,1,2,2,2,1
13783,1,0,2,2,2,5,4,3,2,2,2,-68,-84,-81,-65,-81,-46,0,0,0,0,0,0,1
13784,7,0,2,2,2,0,0,0,0,0,0,-68,-84,-81,-66,-81,-46,0,0,0,0,0,0,0
13785,23,0,2,1,3,2,2,2,2,2,2,-64,-79,-78,-60,-76,-41,0,0,0,0,0,0,1
13786,27,0,1,2,3,0,0,0,0,0,0,-32,-45,-70,-47,-61,-30,0,0,0,0,0,0,0
13787,15,1,1,2,4,0,0,0,0,2,2,-62,-77,-77,-57,-73,-39,0,0,0,0,0,0,0
13788,17,0,1,2,2,0,0,0,0,0,0,-50,-70,-74,-54,-70,-38,0,0,0,0,0,0,0
13789,4,0,2,1,3,0,0,0,2,0,0,-69,-84,-81,-66,-82,-46,0,0,0,0,0,0,0
13790,4,1,2,1,3,0,0,0,0,0,0,-64,-80,-79,-61,-77,-43,1,0,0,0,0,0,0
13791,1,1,2,2,2,1,2,2,2,0,0,-67,-83,-80,-64,-80,-45,0,0,0,0,0,0,0
13792,1,1,2,2,3,0,0,0,0,0,0,-66,-82,-79,-63,-79,-47,0,0,0,0,0,0,0
13793,13,1,1,2,2,0,0,0,0,0,0,-57,-72,-75,-59,-74,-40,0,0,0,0,0,0,0
13794,35,1,2,2,2,-2,-2,-2,-2,-1,0,-69,-85,-81,-67,-82,-45,0,0,0,0,1,31,0
13795,17,1,2,1,4,-1,-1,-1,-1,-1,-1,-65,-85,-81,-67,-75,-47,0,0,0,5,0,0,0
13796,38,1,1,1,3,-2,-2,-2,-2,-1,-1,-69,-85,-81,-66,-81,-46,0,0,0,1,1,0,1
13797,2,0,3,1,3,1,2,2,2,0,0,-62,-78,-78,-61,-77,-43,0,0,0,0,0,0,0
13798,20,0,1,1,3,-1,-1,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13799,1,1,2,2,2,0,0,0,2,0,0,-68,-84,-80,-65,-81,-45,0,0,0,0,0,0,0
13800,44,1,1,1,4,2,2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13801,4,1,3,1,2,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13802,4,1,3,2,4,1,2,0,0,0,0,-61,-76,-76,-58,-73,-39,0,0,0,0,0,0,1
13803,1,1,2,2,3,2,2,2,0,0,0,-66,-82,-79,-63,-79,-44,0,0,0,0,0,0,1
13804,19,0,1,2,3,-1,-1,-1,-1,-1,-1,-68,-82,-81,-65,-76,-42,1,0,1,5,7,1,0
13805,22,0,1,2,2,0,0,0,0,0,0,-57,-73,-76,-59,-75,-41,0,0,0,0,0,0,0
13806,4,1,2,1,4,2,0,0,0,0,0,-61,-76,-76,-65,-81,-46,0,0,0,0,0,0,1
13807,4,0,2,2,2,0,0,2,2,2,2,-62,-76,-76,-58,-77,-45,0,0,0,0,0,0,0
13808,4,1,1,2,5,0,0,0,0,0,0,-61,-76,-76,-63,-79,-44,0,0,0,0,0,0,0
13809,1,1,2,2,2,0,0,2,2,0,0,-68,-82,-80,-64,-79,-44,0,0,0,0,0,0,0
13810,3,1,1,1,4,2,2,2,2,2,2,-68,-83,-80,-64,-80,-45,0,0,0,0,0,0,0
13811,9,1,1,2,2,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-46,0,0,0,0,0,0,0
13812,14,0,2,1,4,0,0,0,0,0,0,-42,-57,-64,-36,-60,-29,1,0,0,0,1,0,0
13813,23,1,1,1,3,0,0,0,0,2,2,-67,-82,-80,-63,-79,-44,0,0,0,0,0,0,0
13814,35,1,2,1,3,-2,-1,-1,0,0,-2,-69,-85,-81,-66,-83,-47,0,0,0,0,0,0,0
13815,12,1,1,2,4,0,0,0,0,0,0,-47,-60,-67,-48,-63,-31,0,0,0,0,0,0,0
13816,4,0,2,2,2,0,0,2,2,0,0,-68,-81,-80,-64,-79,-45,0,0,0,0,0,0,0
13817,15,1,2,1,6,0,0,0,0,0,0,-66,-82,-79,-63,-78,-44,0,0,0,0,0,0,0
13818,33,0,2,1,3,0,0,0,0,0,0,-63,-67,-73,-59,-79,-47,8,0,0,0,0,0,0
13819,1,1,3,2,2,0,0,0,-1,-1,-1,-69,-85,-81,-66,-83,-46,0,0,0,0,1,0,1
13820,5,1,3,2,5,0,0,0,0,0,0,-66,-81,-79,-62,-78,-43,0,0,0,0,0,0,0
13821,21,0,2,1,3,0,0,0,0,0,0,-30,-43,-57,-34,-49,-20,1,0,0,0,1,1,0
13822,27,0,1,1,3,-1,-1,-1,0,0,-1,-69,-85,-80,-62,-79,-47,0,0,1,1,0,1,1
13823,5,1,2,1,3,0,0,0,0,0,0,-59,-74,-75,-56,-77,-42,0,0,0,0,0,0,0
13824,22,1,1,1,4,2,0,0,0,0,0,-31,-55,-64,-55,-71,-37,0,0,0,0,0,0,1
13825,11,0,3,0,4,0,0,-2,-2,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13826,23,0,1,2,3,-1,-1,0,0,0,-1,-69,-82,-78,-63,-81,-47,2,0,0,0,0,0,0
13827,41,0,1,1,2,-2,-1,-1,-1,-1,-1,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
13828,22,0,2,2,3,0,0,-2,-1,-1,0,-61,-85,-81,-67,-67,-34,0,0,0,12,0,0,0
13829,2,0,1,2,2,1,2,0,0,0,-1,-64,-80,-78,-63,-82,-46,0,0,0,0,1,0,1
13830,20,0,2,1,3,0,0,0,0,0,0,-46,-60,-67,-44,-58,-31,0,0,0,0,0,0,0
13831,24,1,1,2,2,0,0,0,0,0,0,-61,-76,-76,-57,-72,-38,0,0,0,0,0,0,0
13832,6,0,2,1,3,0,0,0,0,0,0,-59,-75,-75,-56,-72,-39,0,0,0,0,0,0,0
13833,1,0,2,2,4,0,0,0,0,0,0,-66,-81,-79,-64,-79,-44,0,0,0,0,0,2,0
13834,12,1,3,1,4,0,0,0,0,0,0,-48,-62,-68,-51,-65,-33,0,0,0,0,0,0,0
13835,45,1,1,1,4,0,0,0,0,0,0,-13,-26,-47,-6,-19,2,1,0,1,1,2,2,0
13836,16,0,2,2,2,0,0,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13837,19,1,2,2,3,-1,-1,-1,-1,-1,-1,-68,-84,-81,-67,-82,-47,0,0,0,0,0,0,0
13838,6,1,3,1,4,0,0,0,0,0,6,-64,-79,-78,-60,-73,-39,0,0,0,2,0,0,1
13839,19,0,1,1,3,-1,2,-1,-1,0,-1,-69,-85,-81,-65,-76,-47,0,0,1,3,0,0,1
13840,1,0,2,2,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
13841,19,1,3,2,5,0,0,0,0,0,0,-35,-51,-62,-37,-51,-23,0,0,0,0,1,1,0
13842,24,1,2,2,4,2,0,0,0,0,0,-28,-40,-55,-22,-35,-9,1,0,0,1,2,1,1
13843,4,1,2,1,3,0,0,0,0,0,0,-63,-79,-80,-64,-80,-45,0,0,0,0,0,0,0
13844,2,0,2,2,2,0,0,0,2,2,2,-65,-80,-78,-61,-77,-42,0,0,0,0,0,0,0
13845,4,1,1,1,4,-1,0,0,0,0,0,-61,-76,-76,-63,-79,-44,0,0,0,0,0,0,0
13846,8,1,3,1,4,0,0,0,0,0,0,-67,-83,-80,-64,-79,-44,0,0,0,0,0,0,0
13847,35,1,1,2,3,2,2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13848,28,0,2,1,4,2,2,-2,-2,-2,-2,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13849,16,1,1,2,2,0,0,0,0,0,2,-40,-53,-64,-49,-63,-32,0,0,0,1,0,0,0
13850,28,0,1,1,5,-1,-1,-1,0,0,-1,-64,-85,-81,-44,-59,-45,0,0,13,0,2,0,0
13851,2,1,3,2,3,1,2,0,0,0,0,-65,-80,-78,-62,-78,-43,0,0,0,0,0,0,1
13852,24,0,1,1,2,-1,-1,-1,0,0,0,-69,-84,-79,-64,-81,-46,0,1,0,0,0,3,0
13853,20,1,3,2,3,0,0,0,0,0,0,-51,-66,-70,-54,-69,-36,0,0,0,0,0,0,0
13854,35,0,1,1,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
13855,11,0,2,1,3,0,0,0,0,0,0,-56,-75,-78,-53,-68,-38,0,0,4,0,0,0,0
13856,16,1,1,2,2,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
13857,1,1,3,2,5,-1,3,2,0,0,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13858,7,1,2,1,2,0,0,0,0,0,0,-56,-70,-76,-58,-73,-39,0,0,0,0,0,0,0
13859,19,0,2,1,4,-1,-1,-1,-1,-1,-1,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
13860,14,0,1,2,3,0,0,0,0,2,2,-63,-79,-78,-60,-75,-42,0,0,0,0,0,0,0
13861,10,0,3,1,4,0,0,0,0,0,0,-67,-72,-74,-55,-70,-37,7,0,0,0,0,0,1
13862,17,0,2,2,2,-1,-1,-1,0,-1,-1,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,0
13863,51,0,3,1,4,-2,-2,-1,0,0,0,-68,-85,-40,4,-5,13,0,24,1,2,3,2,0
13864,1,1,3,1,4,2,2,2,2,0,0,-67,-83,-80,-64,-79,-44,0,0,0,0,0,0,1
13865,17,0,2,2,4,-1,-1,-1,-1,-1,-1,-68,-84,-81,-65,-81,-46,0,0,0,1,1,1,0
13866,2,1,3,1,3,-1,-1,-1,-1,0,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13867,37,0,1,1,3,0,0,0,0,2,0,-30,-43,-57,-30,-44,-17,1,0,1,0,1,1,0
13868,15,0,1,2,4,-1,-1,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13869,21,1,1,2,3,-1,-1,-1,0,0,-1,-66,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13870,24,1,1,2,2,0,0,0,0,0,0,-48,-68,-71,-49,-64,-33,0,0,0,0,0,0,0
13871,32,1,1,1,5,1,-2,-1,-1,-1,0,-70,-86,-82,-66,-81,-45,0,0,0,1,0,0,0
13872,4,1,2,2,2,2,0,0,0,0,0,-65,-76,-76,-62,-78,-43,2,0,0,0,0,0,0
13873,33,0,1,2,3,-1,-1,0,0,0,0,-69,-82,-77,-59,-67,-41,1,1,2,7,4,1,0
13874,17,0,2,1,4,0,0,0,0,0,0,-52,-66,-71,-49,-64,-33,0,0,0,0,0,0,0
13875,2,1,1,2,3,0,0,0,0,0,0,-65,-80,-78,-62,-77,-43,0,0,0,0,0,0,1
13876,1,1,3,2,4,1,2,2,2,0,0,-68,-84,-80,-65,-81,-45,0,0,0,0,0,0,0
13877,11,0,2,1,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,0
13878,24,0,2,2,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
13879,19,0,1,2,3,-1,-1,0,0,-1,-1,-69,-82,-80,-65,-81,-46,1,0,0,1,0,0,0
13880,49,0,1,2,3,0,0,0,0,0,0,-17,-28,-48,-9,-20,2,1,0,1,1,2,2,1
13881,8,0,1,2,2,1,2,0,0,0,0,-68,-84,-80,-65,-80,-45,0,0,0,0,0,0,1
13882,7,1,3,2,3,0,0,0,0,0,0,-68,-84,-80,-65,-80,-44,0,0,0,0,0,0,0
13883,73,0,2,1,3,2,-1,-1,-1,-1,-1,-69,-84,-81,-64,-81,-43,0,0,1,1,5,1,1
13884,29,1,1,2,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
13885,20,1,3,1,4,-2,-2,-2,-2,-2,-2,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
13886,22,1,1,1,3,-1,-1,-1,-1,-1,-1,-69,-80,-81,-66,-81,-44,3,0,0,1,4,0,0
13887,26,1,3,2,5,0,0,0,0,0,0,-43,-66,-70,-66,-81,-37,0,0,0,0,14,0,0
13888,26,0,1,2,3,0,0,0,0,0,0,-60,-75,-75,-56,-76,-42,0,0,0,0,0,0,0
13889,17,0,1,2,3,-2,-1,-1,-1,-1,-1,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,0
13890,27,0,2,2,3,-1,-1,-1,0,0,-1,-69,-85,-80,-63,-81,-45,0,0,1,0,2,0,0
13891,4,1,2,2,4,0,0,0,0,0,0,-64,-80,-79,-63,-79,-44,0,0,0,1,0,0,0
13892,1,0,2,2,2,2,2,2,0,0,0,-66,-82,-79,-63,-79,-44,0,0,0,0,0,0,1
13893,16,0,3,1,5,0,0,0,0,0,0,-45,-60,-67,-43,-58,-27,0,0,0,0,1,1,0
13894,29,0,2,1,3,0,0,0,0,0,0,-44,-57,-65,-44,-62,-31,0,0,0,0,0,0,0
13895,1,1,2,1,5,1,2,0,0,2,0,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,1
13896,10,0,2,2,3,2,0,0,0,0,2,-69,-85,-81,-65,-81,-46,0,0,0,0,0,17,1
13897,7,1,2,1,5,1,3,2,2,2,0,-61,-77,-76,-58,-73,-39,0,0,0,0,0,0,0
13898,7,0,1,2,2,0,0,0,0,0,0,-57,-73,-75,-58,-77,-42,0,0,0,0,0,0,0
13899,5,0,2,1,4,0,0,0,-1,0,0,-59,-74,-78,-63,-79,-44,0,0,2,0,0,0,0
13900,2,1,2,2,2,0,0,0,0,0,0,-66,-82,-80,-64,-80,-44,0,0,0,0,0,0,0
13901,3,1,1,2,2,0,0,2,2,2,0,-63,-83,-80,-63,-80,-45,1,0,1,0,0,0,0
13902,17,0,3,1,4,1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-45,0,0,0,0,2,0,1
13903,28,1,2,1,5,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13904,4,0,1,2,2,3,2,2,2,2,0,-65,-80,-78,-61,-77,-43,0,0,0,0,0,0,1
13905,14,0,1,2,3,-1,-1,0,0,0,-1,-69,-83,-80,-64,-80,-46,1,0,0,0,0,1,0
13906,4,1,2,1,4,0,0,0,0,-1,0,-61,-76,-76,-67,-79,-44,0,0,0,3,0,0,0
13907,1,1,2,1,3,0,0,0,0,0,0,-66,-81,-79,-63,-79,-45,0,0,0,0,0,0,0
13908,17,0,1,2,2,2,2,2,2,2,2,-42,-55,-64,-36,-49,-21,0,0,0,0,1,1,0
13909,35,1,1,2,3,-1,-1,-1,-1,-1,-1,-64,-85,-81,-66,-82,-46,0,0,0,0,1,0,0
13910,8,0,3,1,3,0,0,0,0,0,0,-54,-69,-72,-51,-66,-34,0,0,0,0,0,0,1
13911,44,1,1,1,4,-2,-2,-2,-2,-2,-2,-66,-70,-77,-63,-78,-45,9,2,2,3,3,16,0
13912,13,1,1,2,2,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13913,39,0,1,2,2,-1,-1,-1,-1,-1,-1,-69,-85,-81,-62,-83,-47,0,0,3,4,0,0,0
13914,4,0,2,1,3,-1,2,-1,-1,-1,-1,-69,-85,-81,-66,-81,-47,0,0,0,0,0,0,0
13915,41,0,2,1,5,0,0,0,0,0,0,1,-8,-37,-15,-34,-8,1,0,20,15,3,6,0
13916,38,0,1,2,3,0,0,0,0,0,0,-26,-40,-55,-21,-34,-9,1,0,1,1,2,2,1
13917,19,0,2,1,4,-2,-2,-2,-2,-2,-2,-62,-79,-79,-65,-80,-45,3,1,1,2,2,1,0
13918,12,1,1,2,2,0,0,0,0,0,0,-50,-65,-71,-53,-69,-37,1,0,0,0,1,1,0
13919,35,0,1,2,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-46,0,0,0,0,0,0,0
13920,28,1,2,1,4,0,0,0,0,0,0,-35,-54,-63,-42,-56,-27,0,0,0,0,1,0,0
13921,11,0,2,2,2,0,0,0,0,0,2,-50,-64,-69,-46,-59,-28,0,0,0,1,1,0,0
13922,3,0,1,2,2,0,0,0,0,2,0,-63,-79,-77,-60,-75,-41,0,0,0,0,0,0,1
13923,49,1,1,1,4,-2,-1,0,0,-2,-2,-69,-80,-77,-66,-73,-46,3,2,0,7,0,19,0
13924,14,0,1,1,3,-2,-2,-2,-2,-2,-2,-67,-80,-81,-66,-82,-47,3,0,0,0,0,0,0
13925,23,0,1,2,2,-1,2,-1,-1,0,-1,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,1
13926,7,1,3,2,4,0,0,0,0,0,0,-68,-83,-80,-65,-80,-45,0,0,0,0,0,0,0
13927,21,0,1,1,4,-1,-1,-2,-2,-2,-2,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13928,10,0,1,1,3,-2,-2,-2,-2,-2,-1,-69,-85,-81,-67,-82,-37,0,0,0,0,14,0,0
13929,21,0,2,1,5,0,0,0,0,0,0,-60,-75,-77,-60,-79,-46,0,0,0,0,0,15,0
13930,9,0,2,2,3,1,-2,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13931,6,0,3,1,4,0,0,0,0,0,0,-68,-84,-80,-65,-81,-45,0,0,0,0,0,0,0
13932,4,0,2,1,2,1,2,2,2,2,2,-67,-83,-80,-64,-79,-44,0,0,0,0,0,0,0
13933,19,0,1,2,3,-1,-1,-1,-1,-1,-1,-63,-83,-81,-64,-81,-46,4,0,1,1,1,0,0
13934,21,1,3,1,4,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-46,0,0,0,0,0,0,0
13935,19,0,3,1,4,2,0,0,0,0,0,-34,-47,-60,-40,-54,-25,0,0,0,0,1,1,0
13936,34,0,1,1,4,-1,-1,-1,0,-1,-1,-68,-85,-80,-56,-81,-46,0,0,4,17,1,0,0
13937,7,0,3,2,2,2,0,0,0,0,0,-59,-74,-76,-62,-78,-44,0,0,0,0,1,0,0
13938,4,0,2,2,5,0,0,0,0,0,0,-61,-79,-78,-63,-79,-44,0,0,0,0,0,0,0
13939,19,1,1,2,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13940,5,0,3,1,3,0,0,0,0,0,0,-65,-81,-79,-63,-78,-44,0,0,0,0,1,2,0
13941,4,1,3,1,4,0,0,0,-2,-2,-2,-61,-76,-81,-67,-83,-47,0,0,0,0,0,0,1
13942,35,0,1,2,3,-1,-1,-2,-1,-1,-2,-68,-85,-81,-67,-83,-46,0,0,0,0,0,0,0
13943,2,0,3,2,5,-1,-1,2,-1,-1,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
13944,8,0,2,2,3,2,3,2,3,2,2,-56,-71,-73,-52,-67,-34,0,0,0,0,1,0,0
13945,19,0,1,1,3,1,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13946,9,1,6,2,5,2,0,0,0,0,0,-52,-67,-71,-48,-64,-32,0,0,0,0,0,0,0
13947,19,0,3,2,4,0,0,2,0,0,0,-35,-46,-59,-31,-45,-17,1,0,0,1,1,2,0
13948,29,0,1,1,2,-1,-1,0,0,-1,-1,-69,-85,-81,-66,-82,-47,0,0,0,0,0,0,1
13949,1,1,3,1,3,0,0,3,2,0,0,-68,-83,-80,-65,-81,-45,0,0,0,0,0,0,0
13950,39,1,2,2,4,0,0,0,0,0,0,-68,-84,-81,-65,-81,-46,0,0,0,0,0,0,0
13951,12,0,3,1,3,1,2,2,2,2,0,-47,-61,-67,-42,-58,-27,0,0,0,0,1,0,1
13952,17,1,2,2,5,-1,-1,-1,-1,-1,0,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13953,36,0,3,2,2,0,0,0,0,0,0,-58,-55,-64,-37,-50,-28,11,0,0,1,1,0,0
13954,5,0,1,2,4,0,0,0,0,0,2,-64,-82,-79,-63,-78,-43,0,0,0,0,0,0,0
13955,20,0,1,2,2,0,0,0,0,0,0,-34,-48,-60,-47,-54,-25,1,0,5,17,2,1,0
13956,6,0,3,1,4,0,0,0,2,2,2,-68,-83,-80,-64,-80,-45,0,0,0,0,0,0,1
13957,1,0,1,2,3,1,3,3,2,2,2,-67,-82,-80,-64,-79,-44,0,0,0,0,0,0,0
13958,19,0,1,2,3,0,0,0,0,0,0,-52,-69,-72,-51,-66,-41,0,0,0,0,0,1,0
13959,12,0,2,1,3,0,0,0,0,0,-2,-66,-82,-79,-63,-83,-47,0,0,0,0,0,0,0
13960,11,1,2,1,3,1,2,2,2,2,2,-49,-64,-69,-50,-66,-37,0,0,0,0,0,0,0
13961,32,0,1,1,3,0,0,-1,-1,0,0,-66,-81,-80,-50,-66,-28,0,0,9,0,11,18,0
13962,2,0,3,1,5,2,2,2,0,0,2,-65,-80,-79,-62,-77,-43,0,0,0,0,0,0,1
13963,47,0,2,2,3,0,0,0,0,0,0,18,4,-30,7,-11,5,20,0,1,1,2,1,0
13964,9,1,1,2,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13965,26,0,1,1,4,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-81,-47,0,0,0,1,0,2,0
13966,3,0,3,1,5,2,2,7,7,7,7,-69,-85,-81,-66,-82,-46,0,0,0,0,0,0,1
13967,17,0,2,2,3,1,2,0,0,0,0,-38,-52,-62,-34,-47,-19,0,0,0,1,1,1,0
13968,23,1,2,2,2,2,0,0,0,0,0,-38,-51,-63,-40,-61,-29,0,0,0,0,1,3,1
13969,20,0,1,1,3,-1,-1,-1,-2,-2,-2,-69,-83,-80,-66,-80,-46,1,0,0,1,0,3,0
13970,4,0,2,2,2,1,-1,-1,2,2,0,-69,-79,-77,-58,-74,-40,3,0,0,0,0,0,0
13971,22,0,3,1,4,-1,-1,-1,-1,-1,-1,-69,-84,-81,-67,-82,-47,0,0,0,0,0,0,0
13972,4,0,2,2,2,-1,-1,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,1
13973,24,0,1,2,4,1,3,2,0,0,-1,-69,-85,-81,-67,-82,-45,0,0,0,0,2,0,0
13974,11,0,3,1,4,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13975,15,1,2,1,3,-2,-2,-1,-1,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13976,20,1,2,1,2,-1,-1,-1,-1,-1,-1,-69,-84,-81,-66,-82,-47,0,0,0,0,0,0,0
13977,25,0,1,2,2,0,0,0,0,0,0,-34,-49,-61,-35,-51,-24,0,0,0,0,1,0,0
13978,30,0,2,1,3,0,0,0,0,0,0,-57,-71,-73,-52,-66,-34,0,0,0,0,0,0,0
13979,4,0,3,1,4,0,0,0,0,0,0,-61,-76,-76,-58,-73,-40,0,0,0,2,0,0,1
13980,35,0,1,2,3,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13981,4,0,1,2,2,0,0,0,0,0,0,-61,-76,-77,-61,-77,-42,0,0,0,0,0,0,0
13982,23,1,2,1,4,0,0,0,0,0,0,-35,-48,-59,-30,-46,-18,0,0,0,1,1,1,0
13983,49,1,3,1,4,0,0,0,0,-2,-2,-56,-72,-80,-68,-85,-49,0,0,0,0,0,5,0
13984,14,0,1,1,4,0,0,0,0,0,0,-43,-57,-65,-40,-53,-24,0,0,0,0,2,0,0
13985,15,0,2,1,3,-1,-1,-1,-1,-1,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,0
13986,40,0,2,2,4,0,0,0,-1,-1,0,-63,-79,-81,-64,-57,-3,0,0,1,21,37,1,0
13987,4,0,3,2,6,2,2,2,2,0,0,-60,-76,-76,-58,-73,-39,0,0,0,0,1,0,0
13988,4,1,3,2,3,0,0,0,0,0,0,-61,-77,-77,-63,-79,-44,0,0,0,0,0,0,0
13989,16,0,1,2,2,0,0,0,-1,0,0,-49,-64,-79,-62,-76,-39,1,0,2,1,4,3,0
13990,9,0,1,2,4,0,0,-2,-2,-2,-2,-65,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13991,22,1,1,1,4,2,2,2,2,2,0,-36,-48,-60,-29,-43,-16,0,0,0,0,1,3,1
13992,1,1,2,2,3,1,2,0,0,2,0,-66,-82,-79,-63,-79,-44,0,0,0,0,0,0,1
13993,16,0,1,1,5,-2,-2,-2,-2,-2,-2,-69,-84,-81,-66,-82,-47,0,0,0,0,0,0,0
13994,15,0,1,2,3,-1,3,2,-1,2,-1,-69,-85,-81,-67,-82,-47,0,0,0,0,0,0,1
13995,39,1,3,2,3,-1,-1,-1,-2,-2,-1,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
13996,33,0,1,2,2,0,0,0,0,0,0,-55,-70,-73,-54,-70,-41,0,0,0,0,0,0,0
13997,8,1,3,1,3,1,2,2,3,5,5,-58,-74,-73,-51,-66,-34,0,0,1,0,0,0,1
13998,13,0,1,2,3,-2,-1,0,0,0,0,-69,-83,-80,-65,-80,-33,1,0,0,0,18,0,0
13999,27,0,2,1,2,-2,-2,-2,-2,-2,-2,-69,-85,-81,-67,-83,-47,0,0,0,0,0,0,0
14000,17,0,2,1,4,-1,-1,-1,0,0,2,-69,-85,-81,-65,-81,-47,0,0,0,0,0,0,0
14001,49,1,1,1,5,1,1,-1,0,-1,0,-68,-86,-81,-66,-82,-45,0,0,0,0,2,2,0
14002,35,0,1,1,3,-2,-2,-2,-2,-2,-2,-68,-82,-81,-66,-83,-47,1,0,0,0,0,0,0
14003,4,1,1,2,2,0,0,0,0,0,0,-68,-84,-80,-65,-81,-45,0,0,0,0,0,0,0
14004,21,1,1,1,5,-1,-1,-2,-1,-1,-1,-69,-85,-81,-52,-81,-46,0,0,8,0,0,22,0
